pago_id;monto;fecha;uid;subs_id;pid;pro_id
7836;7100;17-08-2021;57;153;;
7837;7100;17-09-2021;57;153;;
7838;7100;17-10-2021;57;153;;
7839;7100;17-11-2021;57;153;;
7840;7100;17-12-2023;57;153;;
7846;4000;25-08-2020;57;154;;
7847;4000;25-09-2020;57;154;;
7848;4000;25-10-2020;57;154;;
7849;4000;25-11-2020;57;154;;
7850;4000;25-12-2020;57;154;;
7851;4000;25-01-2021;57;154;;
7852;4000;25-02-2021;57;154;;
7841;4000;25-03-2021;57;154;;
7853;4000;25-04-2021;57;154;;
7842;4000;25-05-2021;57;154;;
7854;4000;25-06-2021;57;154;;
7843;4000;25-07-2021;57;154;;
7855;4000;25-08-2021;57;154;;
7844;4000;25-09-2021;57;154;;
7856;4000;25-10-2021;57;154;;
7845;4000;25-11-2021;57;154;;
7857;4000;25-12-2023;57;154;;
7858;3700;14-05-2020;57;155;;
7859;3700;14-06-2020;57;155;;
7860;3700;14-07-2020;57;155;;
7861;3700;14-08-2023;57;155;;
7869;3100;14-06-2020;57;156;;
7870;3100;14-07-2020;57;156;;
7871;3100;14-08-2020;57;156;;
7872;3100;14-09-2020;57;156;;
7873;3100;14-10-2020;57;156;;
7862;3100;14-11-2020;57;156;;
7874;3100;14-12-2020;57;156;;
7863;3100;14-01-2021;57;156;;
7875;3100;14-02-2021;57;156;;
7864;3100;14-03-2021;57;156;;
7876;3100;14-04-2021;57;156;;
7865;3100;14-05-2021;57;156;;
7877;3100;14-06-2021;57;156;;
7866;3100;14-07-2021;57;156;;
7878;3100;14-08-2021;57;156;;
7867;3100;14-09-2021;57;156;;
7879;3100;14-10-2021;57;156;;
7868;3100;14-11-2021;57;156;;
7880;3100;14-12-2023;57;156;;
7881;4500;09-01-2021;57;157;;
7882;4500;09-02-2021;57;157;;
7883;4500;09-03-2021;57;157;;
7884;4500;09-04-2021;57;157;;
7885;4500;09-05-2021;57;157;;
7886;4500;09-06-2021;57;157;;
7887;4500;09-07-2021;57;157;;
7888;4500;09-08-2021;57;157;;
7889;4500;09-09-2021;57;157;;
7890;4500;09-10-2021;57;157;;
7891;4500;09-11-2021;57;157;;
7892;4500;09-12-2023;57;157;;
7893;3700;17-05-2021;58;158;;
7894;3700;17-06-2021;58;158;;
7895;3700;17-07-2021;58;158;;
7896;3700;17-08-2021;58;158;;
7897;3700;17-09-2021;58;158;;
7898;3700;17-10-2021;58;158;;
7899;3700;17-11-2021;58;158;;
7900;3700;17-12-2023;58;158;;
7901;3500;02-07-2021;58;159;;
7902;3500;02-08-2021;58;159;;
7903;3500;02-09-2021;58;159;;
7904;3500;02-10-2021;58;159;;
7905;3500;02-11-2021;58;159;;
7906;3500;02-12-2023;58;159;;
7907;3700;05-05-2020;58;160;;
7908;3700;05-06-2020;58;160;;
7909;3700;05-07-2020;58;160;;
7910;3700;05-08-2020;58;160;;
7911;3700;05-09-2020;58;160;;
7912;3700;05-10-2020;58;160;;
7913;3700;05-11-2020;58;160;;
7914;3700;05-12-2020;58;160;;
7915;3700;05-01-2021;58;160;;
7916;3700;05-02-2021;58;160;;
7917;3700;05-03-2021;58;160;;
7918;3700;05-04-2021;58;160;;
7919;3700;05-05-2021;58;160;;
7920;3700;05-06-2021;58;160;;
7921;3700;05-07-2021;58;160;;
7922;3700;05-08-2021;58;160;;
7923;3700;05-09-2021;58;160;;
7924;3700;05-10-2021;58;160;;
7925;3700;05-11-2021;58;160;;
7926;3700;05-12-2023;58;160;;
7927;3900;09-08-2021;20;161;;
7928;3900;09-09-2021;20;161;;
7929;3900;09-10-2021;20;161;;
7930;3900;09-11-2021;20;161;;
7931;3900;09-12-2023;20;161;;
7932;4000;05-05-2020;20;162;;
7933;4000;05-06-2020;20;162;;
7934;4000;05-07-2023;20;162;;
7935;6400;12-05-2021;14;163;;
7936;6400;12-06-2021;14;163;;
7937;6400;12-07-2021;14;163;;
7938;6400;12-08-2021;14;163;;
7939;6400;12-09-2021;14;163;;
7940;6400;12-10-2023;14;163;;
7941;7000;19-11-2021;14;164;;
7942;7000;19-12-2023;14;164;;
7943;7900;26-06-2021;14;165;;
7944;7900;26-07-2021;14;165;;
7945;7900;26-08-2021;14;165;;
7946;7900;26-09-2023;14;165;;
7947;4000;08-11-2020;14;166;;
7948;4000;08-12-2020;14;166;;
7949;4000;08-01-2021;14;166;;
7950;4000;08-02-2021;14;166;;
7951;4000;08-03-2021;14;166;;
7952;4000;08-04-2021;14;166;;
7953;4000;08-05-2021;14;166;;
7954;4000;08-06-2021;14;166;;
7955;4000;08-07-2021;14;166;;
7956;4000;08-08-2021;14;166;;
7957;4000;08-09-2021;14;166;;
7958;4000;08-10-2021;14;166;;
7959;4000;08-11-2021;14;166;;
7960;4000;08-12-2023;14;166;;
7964;3900;21-10-2020;14;167;;
7965;3900;21-11-2020;14;167;;
7966;3900;21-12-2020;14;167;;
7967;3900;21-01-2021;14;167;;
7968;3900;21-02-2021;14;167;;
7969;3900;21-03-2021;14;167;;
7970;3900;21-04-2021;14;167;;
7971;3900;21-05-2021;14;167;;
7972;3900;21-06-2021;14;167;;
7961;3900;21-07-2021;14;167;;
7973;3900;21-08-2021;14;167;;
7962;3900;21-09-2021;14;167;;
7974;3900;21-10-2021;14;167;;
7963;3900;21-11-2021;14;167;;
7975;3900;21-12-2023;14;167;;
7976;7100;12-02-2021;14;168;;
7977;7100;12-03-2021;14;168;;
7978;7100;12-04-2021;14;168;;
7979;7100;12-05-2021;14;168;;
7980;7100;12-06-2021;14;168;;
7981;7100;12-07-2021;14;168;;
7982;7100;12-08-2021;14;168;;
7983;7100;12-09-2021;14;168;;
7984;7100;12-10-2021;14;168;;
7985;7100;12-11-2021;14;168;;
7986;7100;12-12-2023;14;168;;
7987;3700;12-08-2021;14;169;;
7988;3700;12-09-2021;14;169;;
7989;3700;12-10-2021;14;169;;
7990;3700;12-11-2021;14;169;;
7991;3700;12-12-2023;14;169;;
7992;3200;02-06-2020;14;170;;
7993;3200;02-07-2020;14;170;;
7994;3200;02-08-2020;14;170;;
7995;3200;02-09-2020;14;170;;
7996;3200;02-10-2020;14;170;;
7997;3200;02-11-2020;14;170;;
7998;3200;02-12-2020;14;170;;
7999;3200;02-01-2021;14;170;;
8000;3200;02-02-2021;14;170;;
8001;3200;02-03-2021;14;170;;
8002;3200;02-04-2021;14;170;;
8003;3200;02-05-2021;14;170;;
8004;3200;02-06-2021;14;170;;
8005;3200;02-07-2021;14;170;;
8006;3200;02-08-2021;14;170;;
8007;3200;02-09-2021;14;170;;
8008;3200;02-10-2021;14;170;;
8009;3200;02-11-2021;14;170;;
8010;3200;02-12-2023;14;170;;
8011;4400;19-11-2021;132;171;;
8012;4400;19-12-2023;132;171;;
8013;3700;22-04-2021;132;172;;
8014;3700;22-05-2021;132;172;;
8015;3700;22-06-2021;132;172;;
8016;3700;22-07-2021;132;172;;
8017;3700;22-08-2021;132;172;;
8018;3700;22-09-2021;132;172;;
8019;3700;22-10-2021;132;172;;
8020;3700;22-11-2021;132;172;;
8021;3700;22-12-2023;132;172;;
8024;3900;20-11-2020;12;173;;
8025;3900;20-12-2020;12;173;;
8026;3900;20-01-2021;12;173;;
8027;3900;20-02-2021;12;173;;
8028;3900;20-03-2021;12;173;;
8029;3900;20-04-2021;12;173;;
8030;3900;20-05-2021;12;173;;
8031;3900;20-06-2021;12;173;;
8032;3900;20-07-2021;12;173;;
8033;3900;20-08-2021;12;173;;
8022;3900;20-09-2021;12;173;;
8034;3900;20-10-2021;12;173;;
8023;3900;20-11-2021;12;173;;
8035;3900;20-12-2023;12;173;;
8036;3200;12-08-2020;12;174;;
8037;3200;12-09-2020;12;174;;
8038;3200;12-10-2020;12;174;;
8039;3200;12-11-2020;12;174;;
8040;3200;12-12-2020;12;174;;
8041;3200;12-01-2021;12;174;;
8042;3200;12-02-2021;12;174;;
8043;3200;12-03-2021;12;174;;
8044;3200;12-04-2021;12;174;;
8045;3200;12-05-2021;12;174;;
8046;3200;12-06-2021;12;174;;
8047;3200;12-07-2021;12;174;;
8048;3200;12-08-2021;12;174;;
8049;3200;12-09-2021;12;174;;
8050;3200;12-10-2021;12;174;;
8051;3200;12-11-2021;12;174;;
8052;3200;12-12-2023;12;174;;
8053;4400;04-08-2021;12;175;;
8054;4400;04-09-2021;12;175;;
8055;4400;04-10-2021;12;175;;
8056;4400;04-11-2021;12;175;;
8057;4400;04-12-2023;12;175;;
8058;3700;06-08-2020;12;176;;
8059;3700;06-09-2020;12;176;;
8060;3700;06-10-2020;12;176;;
8061;3700;06-11-2020;12;176;;
8062;3700;06-12-2020;12;176;;
8063;3700;06-01-2021;12;176;;
8064;3700;06-02-2021;12;176;;
8065;3700;06-03-2021;12;176;;
8066;3700;06-04-2021;12;176;;
8067;3700;06-05-2021;12;176;;
8068;3700;06-06-2021;12;176;;
8069;3700;06-07-2021;12;176;;
8070;3700;06-08-2021;12;176;;
8071;3700;06-09-2021;12;176;;
8072;3700;06-10-2021;12;176;;
8073;3700;06-11-2021;12;176;;
8074;3700;06-12-2023;12;176;;
8075;3900;09-07-2021;34;177;;
8076;3900;09-08-2023;34;177;;
8077;7900;28-03-2021;34;178;;
8078;7900;28-04-2021;34;178;;
8079;7900;28-05-2021;34;178;;
8080;7900;28-06-2021;34;178;;
8081;7900;28-07-2021;34;178;;
8082;7900;28-08-2021;34;178;;
8083;7900;28-09-2021;34;178;;
8084;7900;28-10-2023;34;178;;
8085;3700;04-12-2020;34;179;;
8086;3700;04-01-2021;34;179;;
8087;3700;04-02-2021;34;179;;
8088;3700;04-03-2021;34;179;;
8089;3700;04-04-2021;34;179;;
8090;3700;04-05-2021;34;179;;
8091;3700;04-06-2023;34;179;;
8100;3700;28-05-2020;21;180;;
8101;3700;28-06-2020;21;180;;
8102;3700;28-07-2020;21;180;;
8103;3700;28-08-2020;21;180;;
8092;3700;28-09-2020;21;180;;
8104;3700;28-10-2020;21;180;;
8093;3700;28-11-2020;21;180;;
8105;3700;28-12-2020;21;180;;
8094;3700;28-01-2021;21;180;;
8106;3700;28-02-2021;21;180;;
8095;3700;28-03-2021;21;180;;
8107;3700;28-04-2021;21;180;;
8096;3700;28-05-2021;21;180;;
8108;3700;28-06-2021;21;180;;
8097;3700;28-07-2021;21;180;;
8109;3700;28-08-2021;21;180;;
8098;3700;28-09-2021;21;180;;
8110;3700;28-10-2021;21;180;;
8099;3700;28-11-2021;21;180;;
8111;3700;28-12-2023;21;180;;
8112;4000;10-09-2021;21;181;;
8113;4000;10-10-2021;21;181;;
8114;4000;10-11-2021;21;181;;
8115;4000;10-12-2023;21;181;;
8116;4000;25-01-2021;21;182;;
8117;4000;25-02-2021;21;182;;
8118;4000;25-03-2021;21;182;;
8119;4000;25-04-2021;21;182;;
8120;4000;25-05-2021;21;182;;
8121;4000;25-06-2021;21;182;;
8122;4000;25-07-2021;21;182;;
8123;4000;25-08-2021;21;182;;
8124;4000;25-09-2021;21;182;;
8125;4000;25-10-2021;21;182;;
8126;4000;25-11-2021;21;182;;
8127;4000;25-12-2023;21;182;;
8134;3100;20-07-2020;21;183;;
8128;3100;20-08-2020;21;183;;
8129;3100;20-09-2020;21;183;;
8130;3100;20-10-2020;21;183;;
8131;3100;20-11-2020;21;183;;
8132;3100;20-12-2020;21;183;;
8133;3100;20-01-2023;21;183;;
8135;7100;25-05-2021;21;184;;
8136;7100;25-06-2021;21;184;;
8137;7100;25-07-2023;21;184;;
8138;3700;09-01-2021;18;185;;
8139;3700;09-02-2021;18;185;;
8140;3700;09-03-2021;18;185;;
8141;3700;09-04-2021;18;185;;
8142;3700;09-05-2021;18;185;;
8143;3700;09-06-2021;18;185;;
8144;3700;09-07-2021;18;185;;
8145;3700;09-08-2021;18;185;;
8146;3700;09-09-2021;18;185;;
8147;3700;09-10-2021;18;185;;
8148;3700;09-11-2023;18;185;;
8149;6400;07-11-2020;18;186;;
8150;6400;07-12-2020;18;186;;
8151;6400;07-01-2021;18;186;;
8152;6400;07-02-2021;18;186;;
8153;6400;07-03-2021;18;186;;
8154;6400;07-04-2021;18;186;;
8155;6400;07-05-2021;18;186;;
8156;6400;07-06-2021;18;186;;
8157;6400;07-07-2021;18;186;;
8158;6400;07-08-2021;18;186;;
8159;6400;07-09-2021;18;186;;
8160;6400;07-10-2021;18;186;;
8161;6400;07-11-2021;18;186;;
8162;6400;07-12-2023;18;186;;
8167;4400;24-09-2020;18;187;;
8168;4400;24-10-2020;18;187;;
8169;4400;24-11-2020;18;187;;
8170;4400;24-12-2020;18;187;;
8171;4400;24-01-2021;18;187;;
8172;4400;24-02-2021;18;187;;
8173;4400;24-03-2021;18;187;;
8174;4400;24-04-2021;18;187;;
8163;4400;24-05-2021;18;187;;
8175;4400;24-06-2021;18;187;;
8164;4400;24-07-2021;18;187;;
8176;4400;24-08-2021;18;187;;
8165;4400;24-09-2021;18;187;;
8177;4400;24-10-2021;18;187;;
8166;4400;24-11-2021;18;187;;
8178;4400;24-12-2023;18;187;;
8179;7100;11-10-2020;18;188;;
8180;7100;11-11-2020;18;188;;
8181;7100;11-12-2020;18;188;;
8182;7100;11-01-2021;18;188;;
8183;7100;11-02-2021;18;188;;
8184;7100;11-03-2021;18;188;;
8185;7100;11-04-2021;18;188;;
8186;7100;11-05-2021;18;188;;
8187;7100;11-06-2021;18;188;;
8188;7100;11-07-2021;18;188;;
8189;7100;11-08-2021;18;188;;
8190;7100;11-09-2021;18;188;;
8191;7100;11-10-2021;18;188;;
8192;7100;11-11-2021;18;188;;
8193;7100;11-12-2023;18;188;;
8194;6500;13-07-2021;13;189;;
8195;6500;13-08-2021;13;189;;
8196;6500;13-09-2021;13;189;;
8197;6500;13-10-2021;13;189;;
8198;6500;13-11-2021;13;189;;
8199;6500;13-12-2023;13;189;;
8200;3700;10-03-2021;13;190;;
8201;3700;10-04-2021;13;190;;
8202;3700;10-05-2021;13;190;;
8203;3700;10-06-2021;13;190;;
8204;3700;10-07-2021;13;190;;
8205;3700;10-08-2021;13;190;;
8206;3700;10-09-2021;13;190;;
8207;3700;10-10-2021;13;190;;
8208;3700;10-11-2021;13;190;;
8209;3700;10-12-2023;13;190;;
8210;6400;30-05-2021;13;191;;
8211;6400;30-06-2021;13;191;;
8212;6400;30-07-2021;13;191;;
8213;6400;30-08-2021;13;191;;
8214;6400;30-09-2021;13;191;;
8215;6400;30-10-2021;13;191;;
8216;6400;30-11-2021;13;191;;
8217;6400;30-12-2023;13;191;;
8218;3900;07-07-2020;13;192;;
8219;3900;07-08-2020;13;192;;
8220;3900;07-09-2020;13;192;;
8221;3900;07-10-2020;13;192;;
8222;3900;07-11-2020;13;192;;
8223;3900;07-12-2020;13;192;;
8224;3900;07-01-2021;13;192;;
8225;3900;07-02-2021;13;192;;
8226;3900;07-03-2021;13;192;;
8227;3900;07-04-2021;13;192;;
8228;3900;07-05-2021;13;192;;
8229;3900;07-06-2021;13;192;;
8230;3900;07-07-2021;13;192;;
8231;3900;07-08-2021;13;192;;
8232;3900;07-09-2021;13;192;;
8233;3900;07-10-2021;13;192;;
8234;3900;07-11-2021;13;192;;
8235;3900;07-12-2023;13;192;;
8236;7900;06-04-2021;13;193;;
8237;7900;06-05-2021;13;193;;
8238;7900;06-06-2021;13;193;;
8239;7900;06-07-2021;13;193;;
8240;7900;06-08-2021;13;193;;
8241;7900;06-09-2021;13;193;;
8242;7900;06-10-2021;13;193;;
8243;7900;06-11-2021;13;193;;
8244;7900;06-12-2023;13;193;;
8245;3200;07-01-2021;13;194;;
8246;3200;07-02-2021;13;194;;
8247;3200;07-03-2021;13;194;;
8248;3200;07-04-2021;13;194;;
8249;3200;07-05-2021;13;194;;
8250;3200;07-06-2021;13;194;;
8251;3200;07-07-2021;13;194;;
8252;3200;07-08-2021;13;194;;
8253;3200;07-09-2021;13;194;;
8254;3200;07-10-2021;13;194;;
8255;3200;07-11-2021;13;194;;
8256;3200;07-12-2023;13;194;;
8265;4000;20-05-2020;43;195;;
8266;4000;20-06-2020;43;195;;
8267;4000;20-07-2020;43;195;;
8268;4000;20-08-2020;43;195;;
8257;4000;20-09-2020;43;195;;
8269;4000;20-10-2020;43;195;;
8258;4000;20-11-2020;43;195;;
8270;4000;20-12-2020;43;195;;
8259;4000;20-01-2021;43;195;;
8260;4000;20-02-2021;43;195;;
8261;4000;20-03-2021;43;195;;
8262;4000;20-04-2021;43;195;;
8263;4000;20-05-2021;43;195;;
8264;4000;20-06-2023;43;195;;
8271;7100;25-06-2021;43;196;;
8272;7100;25-07-2021;43;196;;
8273;7100;25-08-2021;43;196;;
8274;7100;25-09-2021;43;196;;
8275;7100;25-10-2021;43;196;;
8276;7100;25-11-2021;43;196;;
8277;7100;25-12-2023;43;196;;
8278;4400;27-09-2021;43;197;;
8279;4400;27-10-2021;43;197;;
8280;4400;27-11-2021;43;197;;
8281;4400;27-12-2023;43;197;;
8282;7400;12-09-2021;43;198;;
8283;7400;12-10-2021;43;198;;
8284;7400;12-11-2023;43;198;;
8287;7000;18-11-2020;43;199;;
8288;7000;18-12-2020;43;199;;
8289;7000;18-01-2021;43;199;;
8290;7000;18-02-2021;43;199;;
8291;7000;18-03-2021;43;199;;
8292;7000;18-04-2021;43;199;;
8293;7000;18-05-2021;43;199;;
8294;7000;18-06-2021;43;199;;
8295;7000;18-07-2021;43;199;;
8296;7000;18-08-2021;43;199;;
8285;7000;18-09-2021;43;199;;
8297;7000;18-10-2021;43;199;;
8286;7000;18-11-2021;43;199;;
8298;7000;18-12-2023;43;199;;
8299;2800;01-08-2020;15;200;;
8300;2800;01-09-2020;15;200;;
8301;2800;01-10-2020;15;200;;
8302;2800;01-11-2020;15;200;;
8303;2800;01-12-2020;15;200;;
8304;2800;01-01-2021;15;200;;
8305;2800;01-02-2021;15;200;;
8306;2800;01-03-2021;15;200;;
8307;2800;01-04-2021;15;200;;
8308;2800;01-05-2021;15;200;;
8309;2800;01-06-2021;15;200;;
8310;2800;01-07-2021;15;200;;
8311;2800;01-08-2021;15;200;;
8312;2800;01-09-2021;15;200;;
8313;2800;01-10-2021;15;200;;
8314;2800;01-11-2021;15;200;;
8315;2800;01-12-2023;15;200;;
8316;4000;01-12-2020;15;201;;
8317;4000;01-01-2021;15;201;;
8318;4000;01-02-2021;15;201;;
8319;4000;01-03-2021;15;201;;
8320;4000;01-04-2021;15;201;;
8321;4000;01-05-2021;15;201;;
8322;4000;01-06-2021;15;201;;
8323;4000;01-07-2021;15;201;;
8324;4000;01-08-2021;15;201;;
8325;4000;01-09-2021;15;201;;
8326;4000;01-10-2021;15;201;;
8327;4000;01-11-2021;15;201;;
8328;4000;01-12-2023;15;201;;
8329;3100;25-06-2021;15;202;;
8330;3100;25-07-2021;15;202;;
8331;3100;25-08-2021;15;202;;
8332;3100;25-09-2021;15;202;;
8333;3100;25-10-2021;15;202;;
8334;3100;25-11-2021;15;202;;
8335;3100;25-12-2023;15;202;;
8338;3700;31-12-2020;15;203;;
8339;3700;31-01-2021;15;203;;
8340;3700;28-02-2021;15;203;;
8341;3700;28-03-2021;15;203;;
8342;3700;28-04-2021;15;203;;
8343;3700;28-05-2021;15;203;;
8344;3700;28-06-2021;15;203;;
8345;3700;28-07-2021;15;203;;
8346;3700;28-08-2021;15;203;;
8347;3700;28-09-2021;15;203;;
8337;3700;28-10-2021;15;203;;
8336;3700;28-11-2023;15;203;;
8348;7400;05-11-2021;15;204;;
8349;7400;05-12-2023;15;204;;
8350;4000;29-05-2021;22;205;;
8351;4000;29-06-2021;22;205;;
8352;4000;29-07-2021;22;205;;
8353;4000;29-08-2021;22;205;;
8354;4000;29-09-2021;22;205;;
8355;4000;29-10-2021;22;205;;
8356;4000;29-11-2021;22;205;;
8357;4000;29-12-2023;22;205;;
8365;3500;13-06-2020;22;206;;
8366;3500;13-07-2020;22;206;;
8367;3500;13-08-2020;22;206;;
8368;3500;13-09-2020;22;206;;
8369;3500;13-10-2020;22;206;;
8358;3500;13-11-2020;22;206;;
8370;3500;13-12-2020;22;206;;
8359;3500;13-01-2021;22;206;;
8371;3500;13-02-2021;22;206;;
8360;3500;13-03-2021;22;206;;
8372;3500;13-04-2021;22;206;;
8361;3500;13-05-2021;22;206;;
8373;3500;13-06-2021;22;206;;
8362;3500;13-07-2021;22;206;;
8374;3500;13-08-2021;22;206;;
8363;3500;13-09-2021;22;206;;
8375;3500;13-10-2021;22;206;;
8364;3500;13-11-2021;22;206;;
8376;3500;13-12-2023;22;206;;
8377;3200;27-11-2021;22;207;;
8378;3200;27-12-2023;22;207;;
8383;2800;21-09-2020;22;208;;
8384;2800;21-10-2020;22;208;;
8385;2800;21-11-2020;22;208;;
8386;2800;21-12-2020;22;208;;
8387;2800;21-01-2021;22;208;;
8388;2800;21-02-2021;22;208;;
8389;2800;21-03-2021;22;208;;
8390;2800;21-04-2021;22;208;;
8379;2800;21-05-2021;22;208;;
8391;2800;21-06-2021;22;208;;
8380;2800;21-07-2021;22;208;;
8392;2800;21-08-2021;22;208;;
8381;2800;21-09-2021;22;208;;
8393;2800;21-10-2021;22;208;;
8382;2800;21-11-2021;22;208;;
8394;2800;21-12-2023;22;208;;
8395;4400;23-04-2021;22;209;;
8396;4400;23-05-2021;22;209;;
8397;4400;23-06-2021;22;209;;
8398;4400;23-07-2021;22;209;;
8399;4400;23-08-2021;22;209;;
8400;4400;23-09-2021;22;209;;
8401;4400;23-10-2021;22;209;;
8402;4400;23-11-2023;22;209;;
8403;6500;10-11-2021;22;210;;
8404;6500;10-12-2023;22;210;;
8405;3100;29-09-2021;22;211;;
8406;3100;29-10-2021;22;211;;
8407;3100;29-11-2021;22;211;;
8408;3100;29-12-2023;22;211;;
8409;4500;14-11-2021;22;212;;
8410;4500;14-12-2023;22;212;;
8411;4000;22-11-2023;53;213;;
8412;3200;07-07-2020;72;214;;
8413;3200;07-08-2020;72;214;;
8414;3200;07-09-2020;72;214;;
8415;3200;07-10-2020;72;214;;
8416;3200;07-11-2020;72;214;;
8417;3200;07-12-2020;72;214;;
8418;3200;07-01-2021;72;214;;
8419;3200;07-02-2021;72;214;;
8420;3200;07-03-2021;72;214;;
8421;3200;07-04-2021;72;214;;
8422;3200;07-05-2021;72;214;;
8423;3200;07-06-2021;72;214;;
8424;3200;07-07-2021;72;214;;
8425;3200;07-08-2021;72;214;;
8426;3200;07-09-2021;72;214;;
8427;3200;07-10-2021;72;214;;
8428;3200;07-11-2021;72;214;;
8429;3200;07-12-2023;72;214;;
8430;7000;12-04-2021;72;215;;
8431;7000;12-05-2021;72;215;;
8432;7000;12-06-2021;72;215;;
8433;7000;12-07-2021;72;215;;
8434;7000;12-08-2021;72;215;;
8435;7000;12-09-2021;72;215;;
8436;7000;12-10-2021;72;215;;
8437;7000;12-11-2021;72;215;;
8438;7000;12-12-2023;72;215;;
8439;7900;09-06-2020;72;216;;
8440;7900;09-07-2020;72;216;;
8441;7900;09-08-2020;72;216;;
8442;7900;09-09-2020;72;216;;
8443;7900;09-10-2020;72;216;;
8444;7900;09-11-2020;72;216;;
8445;7900;09-12-2020;72;216;;
8446;7900;09-01-2021;72;216;;
8447;7900;09-02-2021;72;216;;
8448;7900;09-03-2021;72;216;;
8449;7900;09-04-2021;72;216;;
8450;7900;09-05-2021;72;216;;
8451;7900;09-06-2021;72;216;;
8452;7900;09-07-2021;72;216;;
8453;7900;09-08-2021;72;216;;
8454;7900;09-09-2021;72;216;;
8455;7900;09-10-2021;72;216;;
8456;7900;09-11-2021;72;216;;
8457;7900;09-12-2023;72;216;;
8458;4000;01-08-2020;72;217;;
8459;4000;01-09-2020;72;217;;
8460;4000;01-10-2020;72;217;;
8461;4000;01-11-2020;72;217;;
8462;4000;01-12-2020;72;217;;
8463;4000;01-01-2021;72;217;;
8464;4000;01-02-2021;72;217;;
8465;4000;01-03-2021;72;217;;
8466;4000;01-04-2021;72;217;;
8467;4000;01-05-2021;72;217;;
8468;4000;01-06-2021;72;217;;
8469;4000;01-07-2021;72;217;;
8470;4000;01-08-2021;72;217;;
8471;4000;01-09-2021;72;217;;
8472;4000;01-10-2021;72;217;;
8473;4000;01-11-2021;72;217;;
8474;4000;01-12-2023;72;217;;
8475;7900;07-12-2023;19;218;;
8484;6500;27-05-2020;19;219;;
8485;6500;27-06-2020;19;219;;
8486;6500;27-07-2020;19;219;;
8487;6500;27-08-2020;19;219;;
8476;6500;27-09-2020;19;219;;
8488;6500;27-10-2020;19;219;;
8477;6500;27-11-2020;19;219;;
8489;6500;27-12-2020;19;219;;
8478;6500;27-01-2021;19;219;;
8490;6500;27-02-2021;19;219;;
8479;6500;27-03-2021;19;219;;
8491;6500;27-04-2021;19;219;;
8480;6500;27-05-2021;19;219;;
8492;6500;27-06-2021;19;219;;
8481;6500;27-07-2021;19;219;;
8493;6500;27-08-2021;19;219;;
8482;6500;27-09-2021;19;219;;
8494;6500;27-10-2021;19;219;;
8483;6500;27-11-2021;19;219;;
8495;6500;27-12-2023;19;219;;
8496;7400;10-02-2021;19;220;;
8497;7400;10-03-2021;19;220;;
8498;7400;10-04-2021;19;220;;
8499;7400;10-05-2021;19;220;;
8500;7400;10-06-2021;19;220;;
8501;7400;10-07-2021;19;220;;
8502;7400;10-08-2021;19;220;;
8503;7400;10-09-2021;19;220;;
8504;7400;10-10-2021;19;220;;
8505;7400;10-11-2021;19;220;;
8506;7400;10-12-2023;19;220;;
8507;7100;09-06-2020;19;221;;
8508;7100;09-07-2020;19;221;;
8509;7100;09-08-2020;19;221;;
8510;7100;09-09-2020;19;221;;
8511;7100;09-10-2023;19;221;;
8512;6500;14-12-2023;7;222;;
8513;4000;05-07-2021;7;223;;
8514;4000;05-08-2021;7;223;;
8515;4000;05-09-2021;7;223;;
8516;4000;05-10-2021;7;223;;
8517;4000;05-11-2021;7;223;;
8518;4000;05-12-2023;7;223;;
8519;3200;22-07-2021;7;224;;
8520;3200;22-08-2021;7;224;;
8521;3200;22-09-2021;7;224;;
8522;3200;22-10-2021;7;224;;
8523;3200;22-11-2021;7;224;;
8524;3200;22-12-2023;7;224;;
8526;6500;28-12-2020;122;225;;
8527;6500;28-01-2021;122;225;;
8528;6500;28-02-2021;122;225;;
8529;6500;28-03-2021;122;225;;
8530;6500;28-04-2021;122;225;;
8531;6500;28-05-2021;122;225;;
8532;6500;28-06-2021;122;225;;
8533;6500;28-07-2021;122;225;;
8534;6500;28-08-2021;122;225;;
8535;6500;28-09-2021;122;225;;
8536;6500;28-10-2021;122;225;;
8525;6500;28-11-2021;122;225;;
8537;6500;28-12-2023;122;225;;
8538;4000;15-02-2021;122;226;;
8539;4000;15-03-2021;122;226;;
8540;4000;15-04-2021;122;226;;
8541;4000;15-05-2021;122;226;;
8542;4000;15-06-2021;122;226;;
8543;4000;15-07-2021;122;226;;
8544;4000;15-08-2021;122;226;;
8545;4000;15-09-2021;122;226;;
8546;4000;15-10-2021;122;226;;
8547;4000;15-11-2021;122;226;;
8548;4000;15-12-2023;122;226;;
8549;3500;25-03-2021;97;227;;
8550;3500;25-04-2021;97;227;;
8551;3500;25-05-2021;97;227;;
8552;3500;25-06-2021;97;227;;
8553;3500;25-07-2021;97;227;;
8554;3500;25-08-2021;97;227;;
8555;3500;25-09-2021;97;227;;
8556;3500;25-10-2021;97;227;;
8557;3500;25-11-2021;97;227;;
8558;3500;25-12-2023;97;227;;
8559;3200;15-04-2021;97;228;;
8560;3200;15-05-2021;97;228;;
8561;3200;15-06-2021;97;228;;
8562;3200;15-07-2021;97;228;;
8563;3200;15-08-2021;97;228;;
8564;3200;15-09-2021;97;228;;
8565;3200;15-10-2021;97;228;;
8566;3200;15-11-2021;97;228;;
8567;3200;15-12-2023;97;228;;
8575;4000;29-07-2020;97;229;;
8576;4000;29-08-2020;97;229;;
8577;4000;29-09-2020;97;229;;
