ID_actividad,ID_usuario,ID_videojuego,cantidad,veredicto,titulo,texto
1458,128,132,52,sin,sin,sin
1459,11,545,1.25,sin,sin,sin
1460,120,14593,4.75,sin,sin,sin
1461,125,545,2.25,sin,sin,sin
1462,76,7342,90,sin,sin,sin
1463,77,15,0.25,sin,sin,sin
1464,96,1871,1.5,sin,sin,sin
1465,143,75,0.75,sin,sin,sin
1466,130,537,3.25,sin,sin,sin
1467,150,1029,80.25,sin,sin,sin
1468,35,,,sin,sin,sin
1469,106,1262,3,sin,sin,sin
1470,135,559,1,sin,sin,sin
1471,76,21,4.75,sin,sin,sin
1472,140,40,52,sin,sin,sin
1473,129,1011,10,sin,sin,sin
1474,81,537,2.5,sin,sin,sin
1475,77,127,100,sin,sin,sin
1476,129,233,24,sin,sin,sin
1477,28,1164,3.75,sin,sin,sin
1478,105,7344,32,sin,sin,sin
1479,121,979,1,sin,sin,sin
1480,133,1331,4,sin,sin,sin
1481,12,26758,8.5,sin,sin,sin
1482,100,673,2.75,sin,sin,sin
1483,36,1970,2.5,sin,sin,sin
1484,27,247,3.75,sin,sin,sin
1485,136,230,23,sin,sin,sin
1486,85,7599,3.75,sin,sin,sin
1487,146,8173,32,sin,sin,sin
1488,78,533,1.5,sin,sin,sin
1489,54,1985,10,sin,sin,sin
1490,85,974,48,sin,sin,sin
1491,80,7344,0,sin,sin,sin
1492,142,1011,32,sin,sin,sin
1493,90,512,5,sin,sin,sin
1494,38,74,8,sin,sin,sin
1495,136,11208,20,sin,sin,sin
1496,129,7351,2.25,sin,sin,sin
1497,104,7342,1.5,sin,sin,sin
1498,108,43,10,sin,sin,sin
1499,146,472,48,sin,sin,sin
1500,45,126,42,sin,sin,sin
1501,129,1068,,positivo,Horas de diversión,No sabría que decir al respecto
1502,105,21,1,sin,sin,sin
1503,138,11198,0.25,sin,sin,sin
1504,138,19565,2.75,sin,sin,sin
1505,120,1887,52,sin,sin,sin
1506,135,1871,1.75,sin,sin,sin
1507,76,11133,4,sin,sin,sin
1508,88,1802,5,sin,sin,sin
1509,106,116,4.25,sin,sin,sin
1510,93,116,4.5,sin,sin,sin
1511,54,733,5,sin,sin,sin
1512,146,72,1.25,sin,sin,sin
1513,141,8173,3.75,sin,sin,sin
1514,46,15,5,sin,sin,sin
1515,142,7351,2.75,sin,sin,sin
1516,47,7351,80.25,sin,sin,sin
1517,140,1262,100,sin,sin,sin
1518,19,9730,27,sin,sin,sin
1519,143,1871,75,sin,sin,sin
1520,107,512,24,sin,sin,sin
1521,88,12517,3,sin,sin,sin
1522,149,472,4.75,sin,sin,sin
1523,111,673,75,sin,sin,sin
1524,35,1871,1.75,sin,sin,sin
1525,115,14593,60,sin,sin,sin
1526,96,73,4.75,sin,sin,sin
1527,132,500,1,sin,sin,sin
1528,40,247,48,sin,sin,sin
1529,88,43,4.5,sin,sin,sin
1530,124,427,1,sin,sin,sin
1531,131,37,16,sin,sin,sin
1532,113,537,0,sin,sin,sin
1533,85,230,3.5,sin,sin,sin
1534,149,1029,16,sin,sin,sin
1535,142,72,4.75,sin,sin,sin
1536,117,1887,32,sin,sin,sin
1537,74,559,5,sin,sin,sin
1538,135,431,80.25,sin,sin,sin
1539,140,14593,16,sin,sin,sin
1540,149,733,4.5,sin,sin,sin
1541,45,559,80.25,sin,sin,sin
1542,136,500,2,sin,sin,sin
1543,87,732,1,sin,sin,sin
1544,150,39,0,sin,sin,sin
1545,146,974,3.25,sin,sin,sin
1546,100,12517,3.5,sin,sin,sin
1547,137,2155,2.75,sin,sin,sin
1548,98,11198,1,sin,sin,sin
1549,83,,,sin,sin,sin
1550,22,501,32,sin,sin,sin
1551,97,247,1.5,sin,sin,sin
1552,64,537,60,sin,sin,sin
1553,99,622,100,sin,sin,sin
1554,143,11198,32,sin,sin,sin
1555,135,533,1,sin,sin,sin
1556,38,1020,1.25,sin,sin,sin
1557,117,1266,90,sin,sin,sin
1558,35,1011,1,sin,sin,sin
1559,22,960,4.25,sin,sin,sin
1560,131,7599,1.25,sin,sin,sin
1561,121,76,9.5,sin,sin,sin
1562,116,1070,,positivo,Fantabuloso,A mi hijo le encanta
1563,30,72,48,sin,sin,sin
1564,121,15,4,sin,sin,sin
1565,44,1029,75,sin,sin,sin
1566,115,40,4,sin,sin,sin
1567,64,3025,4.25,sin,sin,sin
1568,96,14593,10,sin,sin,sin
1569,85,39,4.75,sin,sin,sin
1570,129,1942,1,sin,sin,sin
1571,136,7346,5,sin,sin,sin
1572,97,375,45.5,sin,sin,sin
1573,102,7342,24,sin,sin,sin
1574,78,20,9,sin,sin,sin
1575,117,673,4.75,sin,sin,sin
1576,35,1074,20.5,sin,sin,sin
1577,110,7599,80.25,sin,sin,sin
1578,117,126,1,sin,sin,sin
1579,78,1942,2.75,sin,sin,sin
1580,97,39,32,sin,sin,sin
1581,88,75,80.25,sin,sin,sin
1582,130,9730,28,sin,sin,sin
1583,83,622,4.75,sin,sin,sin
1584,91,1871,2.75,sin,sin,sin
1585,128,501,1,sin,sin,sin
1586,94,960,1,sin,sin,sin
1587,115,7344,3.25,sin,sin,sin
1588,69,39,2.75,sin,sin,sin
1589,136,113,60,sin,sin,sin
1590,101,733,1.75,sin,sin,sin
1591,69,247,52,sin,sin,sin
1592,127,498,,negativo,Peor que no ir vestido de traje a un bar,Muy malo
1593,142,124,52,sin,sin,sin
1594,32,,,sin,sin,sin
1595,143,37,75,sin,sin,sin
1596,83,126,13,sin,sin,sin
1597,11,73,1.25,sin,sin,sin
1598,85,37,60,sin,sin,sin
1599,38,21,4.25,sin,sin,sin
1600,149,1942,90,sin,sin,sin
1601,103,231,52,sin,sin,sin
1602,110,623,16,sin,sin,sin
1603,40,20,48,sin,sin,sin
1604,91,8173,75,sin,sin,sin
1605,11,1985,75,sin,sin,sin
1606,116,1262,60,sin,sin,sin
1607,149,8173,80.25,sin,sin,sin
1608,148,1802,1,sin,sin,sin
1609,139,14593,80.25,sin,sin,sin
1610,124,1871,3.25,sin,sin,sin
1611,9,26758,23.5,sin,sin,sin
1612,98,500,80.25,sin,sin,sin
1613,46,623,4.25,sin,sin,sin
1614,146,1970,90,sin,sin,sin
1615,141,529,24,sin,sin,sin
1616,47,545,60,sin,sin,sin
1617,129,75,5,sin,sin,sin
1618,116,1331,1.25,sin,sin,sin
1619,121,132,0,sin,sin,sin
1620,120,1262,16,sin,sin,sin
1622,113,11133,80.25,sin,sin,sin
1623,98,8173,3,sin,sin,sin
1625,125,25076,1,sin,sin,sin
1626,103,71,4.25,sin,sin,sin
1627,13,8173,1.75,sin,sin,sin
1628,117,,,sin,sin,sin
1629,80,427,3,sin,sin,sin
1630,129,109,48,sin,sin,sin
1631,74,9730,17.5,sin,sin,sin
1632,112,1029,1.25,sin,sin,sin
1633,91,1011,4.5,sin,sin,sin
1634,127,109,3.25,sin,sin,sin
1635,80,733,2.5,sin,sin,sin
1636,142,1074,33.5,sin,sin,sin
1637,148,7331,4.25,sin,sin,sin
1638,143,1331,1.75,sin,sin,sin
1639,85,1352,1,sin,sin,sin
1640,142,109,4.25,sin,sin,sin
1641,147,3025,32,sin,sin,sin
1642,89,478,2.75,sin,sin,sin
1643,135,230,11.5,sin,sin,sin
1644,119,43,16,sin,sin,sin
1645,23,19565,32,sin,sin,sin
1646,101,974,100,sin,sin,sin
1647,142,533,2,sin,sin,sin
1648,147,1372,2.25,sin,sin,sin
1649,109,71,3.5,sin,sin,sin
1650,32,1985,5,sin,sin,sin
1651,9,7351,52,sin,sin,sin
1652,122,11198,1.75,sin,sin,sin
1653,23,537,1,sin,sin,sin
1654,143,15,3,sin,sin,sin
1655,10,2993,0.5,sin,sin,sin
1656,102,1942,0.5,sin,sin,sin
1657,101,9730,14,sin,sin,sin
1658,85,731,35,sin,sin,sin
1659,74,17000,31.5,sin,sin,sin
1660,130,960,24,sin,sin,sin
1661,132,2031,10,sin,sin,sin
1662,11,15,0,sin,sin,sin
1663,10,431,1.5,sin,sin,sin
1665,128,7334,38.5,sin,sin,sin
1666,32,8173,48,sin,sin,sin
1667,149,11198,1,sin,sin,sin
1668,136,116,4,sin,sin,sin
1669,103,1970,24,sin,sin,sin
1670,30,1372,48,sin,sin,sin
1671,106,493,,negativo,Em... tenía final el juego?,Más malo que la pizza helada
1672,104,20,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,Este juego viene directamente de Mordor
1673,111,427,4.5,sin,sin,sin
1674,84,7351,10,sin,sin,sin
1675,120,979,52,sin,sin,sin
1676,11,109,48,sin,sin,sin
1677,23,7344,1.25,sin,sin,sin
1678,117,974,2.5,sin,sin,sin
1679,100,1011,60,sin,sin,sin
1680,88,11198,2.25,sin,sin,sin
1681,141,71,100,sin,sin,sin
1682,125,7334,,positivo,Increíble nada más que decir,Interesante
1683,28,7334,3.5,sin,sin,sin
1684,47,8173,4.75,sin,sin,sin
1685,80,545,16,sin,sin,sin
1686,69,622,4.75,sin,sin,sin
1687,98,39,1.5,sin,sin,sin
1688,91,537,100,sin,sin,sin
1689,30,7342,75,sin,sin,sin
1690,36,730,24,sin,sin,sin
1691,111,1262,0,sin,sin,sin
1692,69,979,0,sin,sin,sin
1693,11,1942,1,sin,sin,sin
1694,77,7599,0.75,sin,sin,sin
1695,127,2155,32,sin,sin,sin
1696,122,7346,52,sin,sin,sin
1697,36,25076,4.25,sin,sin,sin
1698,112,8173,32,sin,sin,sin
1699,23,43,0.25,sin,sin,sin
1700,106,1266,0,sin,sin,sin
1701,36,9630,1,sin,sin,sin
1702,74,8173,3.5,sin,sin,sin
1703,23,1262,2,sin,sin,sin
1704,89,537,80.25,sin,sin,sin
1705,129,358,5,sin,sin,sin
1706,35,1802,80.25,sin,sin,sin
1707,97,8173,1,sin,sin,sin
1708,64,11208,6.5,sin,sin,sin
1709,129,37,1.75,sin,sin,sin
1710,99,18,,positivo,Nisiquiera la mejor de las odas podría describir este juego,Ideal para la pandemia
1711,126,59,0.75,sin,sin,sin
1712,129,1871,75,sin,sin,sin
1713,93,1009,1.75,sin,sin,sin
1714,136,126,25.5,sin,sin,sin
1715,19,1942,2.5,sin,sin,sin
1716,129,1068,11.5,sin,sin,sin
1717,93,358,4.75,sin,sin,sin
1718,116,25076,0.75,sin,sin,sin
1719,125,1011,0,sin,sin,sin
1721,148,8173,0.5,sin,sin,sin
1722,130,529,2.25,sin,sin,sin
1723,89,1970,4,sin,sin,sin
1724,119,673,1.75,sin,sin,sin
1725,79,19560,80.25,sin,sin,sin
1726,102,529,52,sin,sin,sin
1727,77,427,10,sin,sin,sin
1728,47,59,90,sin,sin,sin
1729,141,2207,4.5,sin,sin,sin
1730,100,960,3.75,sin,sin,sin
1731,140,327,4.5,sin,sin,sin
1732,80,1026,60,sin,sin,sin
1733,46,1020,80.25,sin,sin,sin
1734,27,9730,43,sin,sin,sin
1735,22,1384,12.5,sin,sin,sin
1736,99,128,1,sin,sin,sin
1737,88,960,4.5,sin,sin,sin
1738,132,960,1.5,sin,sin,sin
1740,121,16,2.5,sin,sin,sin
1741,110,375,18,sin,sin,sin
1742,99,472,3.25,sin,sin,sin
1743,102,1026,32,sin,sin,sin
1744,94,733,2.25,sin,sin,sin
1745,138,2993,24,sin,sin,sin
1746,91,73,60,sin,sin,sin
1747,123,8173,1.25,sin,sin,sin
1748,148,1871,3,sin,sin,sin
1749,138,247,2,sin,sin,sin
1750,82,730,2.5,sin,sin,sin
1751,85,732,3.25,sin,sin,sin
1752,126,1372,3.75,sin,sin,sin
1753,74,623,0.5,sin,sin,sin
1754,124,247,24,sin,sin,sin
1755,32,1262,60,sin,sin,sin
1756,139,7323,1.75,sin,sin,sin
1757,87,7342,4.25,sin,sin,sin
1758,114,14593,75,sin,sin,sin
1759,47,1970,52,sin,sin,sin
1760,78,126,12.5,sin,sin,sin
1761,112,1262,1.75,sin,sin,sin
1762,126,559,75,sin,sin,sin
1763,100,72,32,sin,sin,sin
1764,95,71,1.25,sin,sin,sin
1765,88,5503,17,sin,sin,sin
1766,23,2993,24,sin,sin,sin
1767,13,343,2.25,sin,sin,sin
1768,100,1331,3.5,sin,sin,sin
1769,22,6801,4.5,sin,sin,sin
1770,150,733,16,sin,sin,sin
1771,145,1164,3.25,sin,sin,sin
1772,138,8173,0.5,sin,sin,sin
1773,108,40,3.25,sin,sin,sin
1774,27,501,1.5,sin,sin,sin
1775,80,37,24,sin,sin,sin
1776,133,121,1.75,sin,sin,sin
1777,121,6801,4,sin,sin,sin
1778,46,472,1,sin,sin,sin
1779,79,1970,3.25,sin,sin,sin
1780,139,1942,52,sin,sin,sin
1781,108,623,3.75,sin,sin,sin
1782,129,375,7,sin,sin,sin
1783,54,1802,100,sin,sin,sin
1784,122,1266,4.5,sin,sin,sin
1786,47,7599,1.25,sin,sin,sin
1787,148,375,47.5,sin,sin,sin
1788,11,1011,0,sin,sin,sin
1789,104,12517,1,sin,sin,sin
1790,78,113,2,sin,sin,sin
1791,118,12517,1.75,sin,sin,sin
1792,47,478,2,sin,sin,sin
1793,19,498,26.5,sin,sin,sin
1794,81,730,4.5,sin,sin,sin
1796,28,20,41,sin,sin,sin
1797,117,327,1,sin,sin,sin
1798,87,8173,3.75,sin,sin,sin
1799,138,979,3,sin,sin,sin
1800,139,7334,28,sin,sin,sin
1801,94,12517,100,sin,sin,sin
1802,136,1262,90,sin,sin,sin
1803,36,7599,4.5,sin,sin,sin
1804,97,1871,0.25,sin,sin,sin
1805,124,11133,4,sin,sin,sin
1806,36,493,9.5,sin,sin,sin
1807,91,2155,80.25,sin,sin,sin
1808,95,537,1,sin,sin,sin
1810,100,478,3,sin,sin,sin
1811,137,14593,2.75,sin,sin,sin
1812,12,14593,0.25,sin,sin,sin
1813,132,7331,3.25,sin,sin,sin
1814,94,1331,5,sin,sin,sin
1815,124,7323,0,sin,sin,sin
1816,97,427,1.25,sin,sin,sin
1817,79,239,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,Terriblemente malo
1818,134,731,38.5,sin,sin,sin
1819,136,427,4,sin,sin,sin
1820,145,16,90,sin,sin,sin
1821,95,124,3.25,sin,sin,sin
1822,74,1372,0,sin,sin,sin
1823,79,233,5,sin,sin,sin
1824,143,1074,20.5,sin,sin,sin
1825,83,72,75,sin,sin,sin
1826,54,866,1,sin,sin,sin
1827,95,11133,52,sin,sin,sin
1828,143,7346,24,sin,sin,sin
1829,44,247,4.5,sin,sin,sin
1830,97,1942,2.75,sin,sin,sin
1831,44,1074,39.5,sin,sin,sin
1832,113,71,4.75,sin,sin,sin
1834,106,7344,0,sin,sin,sin
1835,148,7342,3.5,sin,sin,sin
1836,88,1887,48,sin,sin,sin
1837,133,733,2,sin,sin,sin
1838,28,427,0,sin,sin,sin
1839,87,233,1,sin,sin,sin
1840,103,2207,2.25,sin,sin,sin
1841,81,128,24,sin,sin,sin
1842,108,19565,10,sin,sin,sin
1843,139,960,3.75,sin,sin,sin
1844,91,1029,52,sin,sin,sin
1846,104,1871,24,sin,sin,sin
1847,106,74,2.5,sin,sin,sin
1848,138,9730,19,sin,sin,sin
1849,46,59,4.25,sin,sin,sin
1850,122,1871,16,sin,sin,sin
1851,134,231,16,sin,sin,sin
1852,108,239,27.5,sin,sin,sin
1853,10,434,60,sin,sin,sin
1855,141,25076,5,sin,sin,sin
1856,150,76,28.5,sin,sin,sin
1857,130,38,52,sin,sin,sin
1858,146,116,60,sin,sin,sin
1859,12,974,1.25,sin,sin,sin
1860,38,343,1.25,sin,sin,sin
1861,64,478,1,sin,sin,sin
1862,129,7344,1.5,sin,sin,sin
1863,98,,,sin,sin,sin
1864,129,478,32,sin,sin,sin
1865,149,974,10,sin,sin,sin
1866,104,1026,1.75,sin,sin,sin
1867,97,230,13.5,sin,sin,sin
1868,102,26758,17,sin,sin,sin
1869,89,1802,1,sin,sin,sin
1870,126,1020,1.75,sin,sin,sin
1871,83,501,24,sin,sin,sin
1872,83,343,48,sin,sin,sin
1873,113,1970,16,sin,sin,sin
1874,143,74,27.5,sin,sin,sin
1875,127,7342,2.75,sin,sin,sin
1876,103,730,5,sin,sin,sin
1877,137,1887,4,sin,sin,sin
1878,97,529,4.75,sin,sin,sin
1879,140,247,24,sin,sin,sin
1880,64,1026,1.75,sin,sin,sin
1881,89,20,11.5,sin,sin,sin
1882,28,3025,0,sin,sin,sin
1883,90,2031,35.5,sin,sin,sin
1884,103,109,90,sin,sin,sin
1885,136,8173,2.25,sin,sin,sin
1886,28,472,3.25,sin,sin,sin
1887,47,11208,23,sin,sin,sin
1888,129,960,75,sin,sin,sin
1889,141,1802,80.25,sin,sin,sin
1890,128,1020,48,sin,sin,sin
1891,91,623,4.75,sin,sin,sin
1892,88,7599,2.75,sin,sin,sin
1893,69,960,0.25,sin,sin,sin
1894,120,21,1.5,sin,sin,sin
1895,125,559,5,sin,sin,sin
1896,78,39,0,sin,sin,sin
1897,13,231,10,sin,sin,sin
1898,82,1331,3.25,sin,sin,sin
1899,46,11198,80.25,sin,sin,sin
1900,44,126,40,sin,sin,sin
1901,123,498,0.5,sin,sin,sin
1902,28,43,4.5,sin,sin,sin
1903,105,498,45.5,sin,sin,sin
1904,128,1262,4.5,sin,sin,sin
1905,150,529,2.25,sin,sin,sin
1906,112,15,32,sin,sin,sin
1907,99,533,1.75,sin,sin,sin
1908,134,14593,0,sin,sin,sin
1910,74,38,4,sin,sin,sin
1911,22,434,90,sin,sin,sin
1912,90,375,18,sin,sin,sin
1913,97,126,21.5,sin,sin,sin
1914,38,1029,48,sin,sin,sin
1915,9,501,60,sin,sin,sin
1916,120,493,26.5,sin,sin,sin
1917,127,21,2.5,sin,sin,sin
1918,118,974,4.25,sin,sin,sin
1919,120,730,3.25,sin,sin,sin
1920,150,2155,48,sin,sin,sin
1921,146,38,24,sin,sin,sin
1922,109,1384,7.5,sin,sin,sin
1923,117,1020,3.5,sin,sin,sin
1924,28,478,90,sin,sin,sin
1925,32,16,0.25,sin,sin,sin
1926,78,427,2.75,sin,sin,sin
1927,129,2155,1.75,sin,sin,sin
1928,136,537,0,sin,sin,sin
1929,111,1011,3.5,sin,sin,sin
1930,95,2993,60,sin,sin,sin
1931,146,40,1.75,sin,sin,sin
1932,93,7346,24,sin,sin,sin
1933,83,15,32,sin,sin,sin
1934,123,559,1.5,sin,sin,sin
1935,138,533,52,sin,sin,sin
1936,36,3025,2.25,sin,sin,sin
1937,135,622,10,sin,sin,sin
1938,116,1942,2.75,sin,sin,sin
1939,88,7342,52,sin,sin,sin
1940,147,19560,1,sin,sin,sin
1941,128,7334,,negativo,Pensar que me entusiasmó en un principio...,No logré comprender la idea del juego
1942,30,501,5,sin,sin,sin
1943,87,7346,1,sin,sin,sin
1944,86,,,sin,sin,sin
1945,77,9730,4.5,sin,sin,sin
1946,85,1331,3,sin,sin,sin
1947,118,18,21,sin,sin,sin
1948,30,472,3.25,sin,sin,sin
1949,45,71,60,sin,sin,sin
1950,117,2155,80.25,sin,sin,sin
1951,13,75,2.75,sin,sin,sin
1952,148,1887,3.75,sin,sin,sin
1953,140,127,0,sin,sin,sin
1954,35,76,21.5,sin,sin,sin
1955,82,7351,1.75,sin,sin,sin
1956,89,5503,44,sin,sin,sin
1957,93,730,1.5,sin,sin,sin
1958,54,239,35.5,sin,sin,sin
1959,105,1266,52,sin,sin,sin
1960,116,76,37,sin,sin,sin
1962,121,14593,24,sin,sin,sin
1963,35,1026,1.75,sin,sin,sin
1965,74,14593,80.25,sin,sin,sin
1966,111,75,100,sin,sin,sin
1967,11,533,1,sin,sin,sin
1968,120,478,4.75,sin,sin,sin
1969,82,127,3,sin,sin,sin
1970,47,1262,52,sin,sin,sin
1971,107,1331,24,sin,sin,sin
1972,149,1026,52,sin,sin,sin
1973,120,493,,positivo,Mejor juego o mejor juego,Interesante
1974,45,16,0,sin,sin,sin
1975,88,59,4,sin,sin,sin
1976,95,1970,4.5,sin,sin,sin
1977,82,231,75,sin,sin,sin
1978,54,7342,4.75,sin,sin,sin
1979,136,545,2.75,sin,sin,sin
1980,116,113,4,sin,sin,sin
1981,141,37,75,sin,sin,sin
1982,105,7342,5,sin,sin,sin
1983,124,128,1,sin,sin,sin
1984,54,7344,90,sin,sin,sin
1985,127,533,1,sin,sin,sin
1986,100,2993,75,sin,sin,sin
1987,97,15,2.5,sin,sin,sin
1988,81,1164,3.25,sin,sin,sin
1989,47,230,30,sin,sin,sin
1990,94,1121,1,sin,sin,sin
1991,64,1871,100,sin,sin,sin
1992,47,6801,4,sin,sin,sin
1993,80,7323,0.25,sin,sin,sin
1994,150,960,1.25,sin,sin,sin
1995,135,12517,3.25,sin,sin,sin
1996,22,472,16,sin,sin,sin
1997,35,8173,100,sin,sin,sin
1998,78,7346,80.25,sin,sin,sin
1999,28,545,10,sin,sin,sin
2000,92,559,60,sin,sin,sin
2001,99,500,4.75,sin,sin,sin
2002,118,11208,35.5,sin,sin,sin
2003,82,1011,1,sin,sin,sin
2004,69,132,2.25,sin,sin,sin
2005,92,25076,0.5,sin,sin,sin
2006,124,7346,2.5,sin,sin,sin
2007,123,730,2.25,sin,sin,sin
2009,45,1802,48,sin,sin,sin
2010,124,1331,52,sin,sin,sin
2011,82,15,75,sin,sin,sin
2012,123,1262,100,sin,sin,sin
2013,41,358,1,sin,sin,sin
2014,146,1942,1,sin,sin,sin
2015,76,,,sin,sin,sin
2016,136,124,1.25,sin,sin,sin
2017,64,1266,2.25,sin,sin,sin
2018,12,434,2,sin,sin,sin
2019,147,478,0.5,sin,sin,sin
2020,80,1164,16,sin,sin,sin
2021,107,8173,0.75,sin,sin,sin
2022,76,12517,1.75,sin,sin,sin
2023,83,529,32,sin,sin,sin
2024,32,72,0.25,sin,sin,sin
2025,123,1068,,positivo,Nisiquiera la mejor de las odas podría describir este juego,Me recuerda cuando era joven
2026,77,7342,0,sin,sin,sin
2027,136,2155,3,sin,sin,sin
2029,126,8173,52,sin,sin,sin
2030,125,12517,1.75,sin,sin,sin
2031,135,7351,90,sin,sin,sin
2032,111,1331,90,sin,sin,sin
2033,22,1121,3.5,sin,sin,sin
2034,150,132,4,sin,sin,sin
2035,121,501,0.5,sin,sin,sin
2036,44,7323,75,sin,sin,sin
2037,35,733,0,sin,sin,sin
2038,36,247,80.25,sin,sin,sin
2039,137,2031,,negativo,Em... tenía final el juego?,No logré comprender la idea del juego
2040,130,1331,1.75,sin,sin,sin
2041,74,7599,32,sin,sin,sin
2042,9,6036,4,sin,sin,sin
2043,9,11133,52,sin,sin,sin
2044,104,11198,2.75,sin,sin,sin
2045,132,1802,4,sin,sin,sin
2046,47,116,80.25,sin,sin,sin
2047,64,1262,3.75,sin,sin,sin
2048,78,2993,0,sin,sin,sin
2049,150,1871,0,sin,sin,sin
2050,148,11156,0,sin,sin,sin
2051,125,1871,1,sin,sin,sin
2052,89,3025,80.25,sin,sin,sin
2053,141,21,48,sin,sin,sin
2054,47,15,2.75,sin,sin,sin
2055,11,12517,3.75,sin,sin,sin
2056,78,14593,0,sin,sin,sin
2057,96,239,31,sin,sin,sin
2058,145,109,0,sin,sin,sin
2059,96,1011,3.25,sin,sin,sin
2060,45,124,60,sin,sin,sin
2061,104,358,1.5,sin,sin,sin
2062,135,2155,2,sin,sin,sin
2063,141,12517,16,sin,sin,sin
2064,84,8173,3,sin,sin,sin
2065,85,501,24,sin,sin,sin
2066,88,623,4.75,sin,sin,sin
2067,30,5503,4,sin,sin,sin
2068,83,1020,2.5,sin,sin,sin
2069,77,39,100,sin,sin,sin
2070,22,21,1.25,sin,sin,sin
2071,93,1026,4.25,sin,sin,sin
2072,85,12517,2.25,sin,sin,sin
2073,121,960,2.75,sin,sin,sin
2074,129,8173,32,sin,sin,sin
2075,74,673,0.5,sin,sin,sin
2076,81,72,1,sin,sin,sin
2077,139,11198,3.25,sin,sin,sin
2078,19,427,3,sin,sin,sin
2079,28,1029,0.5,sin,sin,sin
2080,99,2031,34.5,sin,sin,sin
2081,142,247,2.25,sin,sin,sin
2082,54,1011,75,sin,sin,sin
2083,114,239,26.5,sin,sin,sin
2084,118,72,0.5,sin,sin,sin
2085,132,2155,4.5,sin,sin,sin
2086,125,501,90,sin,sin,sin
2087,88,472,75,sin,sin,sin
2088,86,1384,26.5,sin,sin,sin
2090,11,16,0,sin,sin,sin
2091,107,12517,16,sin,sin,sin
2092,10,5503,1.5,sin,sin,sin
2093,128,37,1.25,sin,sin,sin
2094,54,71,3.75,sin,sin,sin
2095,142,565,4.5,sin,sin,sin
2096,32,1970,2.75,sin,sin,sin
2097,141,533,10,sin,sin,sin
2098,134,673,100,sin,sin,sin
2099,121,,,sin,sin,sin
2100,38,38,3,sin,sin,sin
2101,143,1352,48,sin,sin,sin
2102,44,18,8.5,sin,sin,sin
2103,147,1331,4.5,sin,sin,sin
2104,23,431,52,sin,sin,sin
2105,10,472,2.5,sin,sin,sin
2106,9,6036,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Nooo el juego
2107,145,979,3.25,sin,sin,sin
2108,54,40,16,sin,sin,sin
2109,97,73,1,sin,sin,sin
2110,85,11198,0.5,sin,sin,sin
2111,134,537,5,sin,sin,sin
2112,54,121,4.75,sin,sin,sin
2113,38,127,4.75,sin,sin,sin
2114,78,1262,0.75,sin,sin,sin
2115,131,127,0,sin,sin,sin
2116,94,1802,3.5,sin,sin,sin
2117,95,113,24,sin,sin,sin
2118,32,7351,2,sin,sin,sin
2120,139,732,0,sin,sin,sin
2121,74,71,2,sin,sin,sin
2122,119,12517,2.5,sin,sin,sin
2123,138,72,0.75,sin,sin,sin
2124,135,478,3.75,sin,sin,sin
2125,144,549,8.5,sin,sin,sin
2126,47,7334,,negativo,Es más malo que malini,La dificultad es terriblemente alta
2127,105,59,4,sin,sin,sin
2128,143,358,2.25,sin,sin,sin
2129,9,537,1.75,sin,sin,sin
2130,32,622,75,sin,sin,sin
2131,145,40,0.25,sin,sin,sin
2132,54,39,0.25,sin,sin,sin
2133,32,1802,4.5,sin,sin,sin
2134,44,231,0,sin,sin,sin
2135,105,731,16,sin,sin,sin
2136,143,18,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Honestamente prefiero jugar a mirar el techo
2137,103,979,4.25,sin,sin,sin
2138,125,26758,30.5,sin,sin,sin
2139,125,11198,24,sin,sin,sin
2140,121,1266,1.75,sin,sin,sin
2141,83,25076,1.5,sin,sin,sin
2142,107,427,10,sin,sin,sin
2143,93,1029,4.25,sin,sin,sin
2144,133,1070,29,sin,sin,sin
2145,132,622,2.5,sin,sin,sin
2146,150,498,26.5,sin,sin,sin
2147,9,730,48,sin,sin,sin
2148,97,1985,2.75,sin,sin,sin
2149,149,231,16,sin,sin,sin
2150,92,533,2.25,sin,sin,sin
2151,91,11133,0.5,sin,sin,sin
2152,92,1871,3.5,sin,sin,sin
2153,69,20,20,sin,sin,sin
2154,121,673,52,sin,sin,sin
2155,91,7599,90,sin,sin,sin
2156,47,343,3,sin,sin,sin
2157,98,113,4,sin,sin,sin
2158,99,5503,31,sin,sin,sin
2159,28,559,1.5,sin,sin,sin
2160,96,17000,,negativo,Em... tenía final el juego?,Honestamente prefiero jugar a mirar el techo
2161,124,116,1,sin,sin,sin
2162,129,239,43.5,sin,sin,sin
2163,133,11198,0.5,sin,sin,sin
2164,138,1026,1.25,sin,sin,sin
2165,131,2155,3.75,sin,sin,sin
2166,131,1068,20.5,sin,sin,sin
2167,10,109,10,sin,sin,sin
2168,89,9630,22,sin,sin,sin
2169,130,7344,80.25,sin,sin,sin
2170,97,343,24,sin,sin,sin
2171,120,1266,4.25,sin,sin,sin
2172,89,126,33.5,sin,sin,sin
2173,69,43,60,sin,sin,sin
2174,97,732,90,sin,sin,sin
2175,145,1011,0.25,sin,sin,sin
2176,91,12517,0.75,sin,sin,sin
2177,86,1121,2.25,sin,sin,sin
