ID_pago,Monto,Fecha,ID_usuario,Preorden,ID_proveedor,ID_videojuego,ID_subscripcion
5423,46800,2021-11-27,136,False,6,343,191
3793,39000,2021-07-03,107,False,4,116,237
2667,8000,2021-11-03,139,False,4,20,279
1145,3500,2021-12-28,23,False,3,6036,125
5271,10000,2020-08-29,88,False,1,427,238
1043,4000,2021-10-18,79,False,1,74,114
2941,4500,2021-01-01,144,False,6,7334,307
697,5000,2021-09-02,77,False,3,9630,72
1882,9500,2021-08-07,83,False,3,731,200
3823,6000,2020-05-01,101,False,2,40,104
2238,8500,2021-06-09,35,False,6,1074,233
1718,3000,2020-12-08,128,False,1,11208,184
5564,44000,2020-01-31,36,False,2,478,319
104,5000,2021-10-09,145,False,3,5503,10
700,5000,2021-12-02,77,False,3,9630,72
5604,2970,2021-04-16,134,False,4,124,66
5297,22400,2020-06-19,149,False,1,1942,62
2296,3000,2021-05-09,136,False,6,11208,237
1212,5000,2021-04-02,11,False,5,239,134
2041,8000,2020-09-11,123,False,6,493,216
5115,19600,2020-07-10,83,False,3,1020,63
1096,5000,2020-12-14,148,False,1,239,121
2612,6500,2020-12-10,86,False,4,1384,276
548,5500,2021-12-21,99,False,1,17000,53
4452,12600,2021-06-20,11,False,5,960,226
4004,50600,2020-06-21,89,True,3,7342,225
6347,12600,2020-01-25,100,False,3,960,123
1252,6500,2021-02-04,74,False,1,9730,137
458,9500,2020-08-16,146,False,4,76,47
2918,8000,2021-12-24,69,False,2,20,305
2090,8500,2021-12-17,118,False,4,1074,220
1263,9500,2020-06-20,74,False,1,731,138
205,5500,2020-10-21,122,False,6,1070,20
2321,7000,2021-11-01,136,False,6,26758,240
4916,66000,2020-05-13,47,False,6,478,174
5148,22400,2020-02-11,28,False,4,1942,170
4133,57000,2021-05-23,54,False,2,11156,173
1910,8000,2021-07-27,28,False,4,493,202
2366,5000,2021-04-08,91,False,2,18,247
3935,41200,2020-04-14,99,False,1,113,118
4120,33550,2020-09-27,54,False,2,71,117
1289,6500,2021-02-05,117,False,6,126,139
2304,7500,2021-09-24,136,False,6,230,238
4246,49800,2020-01-01,143,False,5,7344,253
1527,3000,2020-12-19,64,False,4,11208,167
17,5000,2021-05-28,102,False,1,2031,3
3997,66000,2020-09-22,77,False,3,545,248
4840,22400,2021-03-15,141,False,6,1942,82
4736,47000,2020-06-20,124,False,3,358,81
4248,15500,2021-06-12,143,False,5,974,83
5688,18000,2020-02-12,12,False,6,11198,80
4924,22400,2020-06-01,47,False,6,1942,12
1839,4000,2021-04-02,82,False,4,549,197
21,5000,2021-09-28,102,False,1,2031,3
3194,5000,2021-06-16,129,False,1,5503,338
1024,5000,2021-10-23,79,False,1,239,113
853,8000,2021-08-03,40,False,6,20,88
2340,6500,2021-12-01,19,False,5,1384,242
1299,6500,2021-12-05,117,False,6,126,139
2907,6500,2021-09-08,45,False,4,1068,304
4668,20900,2021-10-07,142,False,6,247,259
16,5000,2021-04-28,102,False,1,2031,3
3249,5000,2021-04-14,129,False,1,239,346
2574,9500,2021-08-11,131,False,6,731,272
5837,33550,2020-10-06,45,False,4,71,289
5982,22500,2020-02-07,98,False,2,11198,288
2783,3000,2021-10-28,80,False,6,11208,289
2289,6500,2021-12-18,84,False,5,9730,236
4838,18500,2021-02-21,150,False,6,1026,287
2491,4500,2021-11-09,134,False,4,7334,261
6348,36450,2021-01-19,100,False,3,233,342
2490,5000,2021-12-15,36,False,2,9630,260
3188,5000,2020-12-16,129,False,1,5503,338
1083,5500,2021-05-09,148,False,1,1070,120
1260,6500,2021-10-04,74,False,1,9730,137
3092,6500,2021-12-24,113,False,4,126,325
5535,10500,2020-07-25,38,False,4,960,346
6312,50700,2021-04-16,76,False,6,116,336
1329,8500,2021-06-07,126,False,6,1074,142
3542,63700,2021-05-06,22,False,1,21,340
3752,5250,2021-05-18,108,False,2,40,347
6244,17150,2021-08-26,95,False,1,1266,337
1349,3500,2020-11-25,120,False,1,6036,146
5444,12650,2020-11-11,136,False,6,12517,341
3859,48950,2020-12-23,146,False,4,979,332
3080,6500,2020-12-24,113,False,4,126,325
400,4000,2021-12-10,107,False,4,74,39
5695,57200,2021-07-18,139,False,4,343,241
5002,3300,2021-03-01,87,False,1,7346,240
1573,6500,2021-10-08,64,False,4,1068,169
5789,51000,2020-07-12,10,False,3,1970,239
4218,18000,2021-11-17,93,False,6,11198,219
1853,6500,2021-06-05,83,False,3,9730,198
5057,32450,2020-05-11,82,True,4,59,221
2532,4000,2020-11-26,134,False,4,549,266
1660,3000,2021-01-08,47,False,6,11208,179
2272,6500,2020-07-18,84,False,5,9730,236
5479,37950,2020-10-23,19,False,5,501,121
1886,9500,2021-12-07,83,False,3,731,200
1074,5500,2020-08-09,148,False,1,1070,120
982,5000,2021-08-28,143,False,5,5503,108
5187,20150,2021-10-29,85,False,6,1331,304
4132,21000,2021-07-21,54,False,2,1164,303
2851,5000,2021-04-02,30,False,4,5503,298
1561,6500,2020-10-08,64,False,4,1068,169
2901,4500,2021-06-25,45,False,4,7334,303
585,6500,2021-07-28,99,False,1,1384,58
1361,3500,2021-11-25,120,False,1,6036,146
1771,5500,2021-11-01,111,False,3,1070,188
2250,9500,2021-08-11,35,False,6,76,234
1362,3500,2021-12-25,120,False,1,6036,146
2530,7500,2021-11-10,134,False,4,230,265
2052,8000,2021-08-11,123,False,6,493,216
3221,7500,2021-09-05,129,False,1,230,342
4977,50700,2020-07-27,111,False,3,2993,252
1569,6500,2021-06-08,64,False,4,1068,169
6350,55000,2020-12-21,100,True,3,529,249
5952,28050,2020-01-11,44,False,6,559,250
57,5000,2020-07-08,22,False,1,2031,8
1281,9500,2021-12-20,74,False,1,731,138
26,7000,2021-09-24,102,False,1,26758,4
5291,47000,2021-05-30,149,False,1,358,16
652,4000,2021-04-24,125,False,4,74,67
2637,7000,2021-05-15,12,False,6,26758,277
1224,3000,2020-08-16,11,False,5,11208,135
3745,51000,2021-06-20,108,False,2,1970,349
669,5000,2021-06-28,125,False,4,5503,68
5089,25550,2020-08-18,82,False,4,75,12
509,5500,2021-01-23,146,False,4,1070,50
2555,9500,2021-08-28,134,False,4,76,268
2694,5000,2020-11-13,139,False,4,498,282
3336,7000,2021-06-08,130,False,6,26758,353
5748,9200,2020-08-24,80,False,6,730,162
3917,48500,2020-03-11,127,False,2,132,164
2063,6500,2021-02-19,123,False,6,1068,218
2537,9500,2021-05-07,134,False,4,731,267
1114,9500,2021-01-08,23,False,3,375,124
5415,14500,2021-06-20,136,False,6,538,202
2825,5000,2021-08-25,10,False,3,5503,293
6104,20900,2020-01-14,140,False,1,247,204
3854,46500,2020-03-03,146,False,4,7351,298
1227,3000,2020-11-16,11,False,5,11208,135
1540,5500,2020-08-05,64,False,4,1070,168
5590,49800,2021-07-18,36,False,2,7344,205
5906,30150,2021-09-28,69,False,2,73,201
5610,75075,2020-12-05,134,True,4,11133,202
220,3500,2020-06-11,9,False,6,6036,21
4092,46800,2020-11-07,137,False,4,343,204
3621,46000,2021-09-03,122,False,6,7342,316
3893,6000,2020-08-25,127,False,2,40,317
3480,6500,2021-11-14,102,False,1,1068,370
6296,34500,2021-08-05,94,False,4,1262,315
5621,15500,2021-05-28,134,False,4,1331,314
420,5500,2021-06-10,107,False,4,1070,41
3856,41500,2020-12-22,146,False,4,6801,27
2526,7500,2021-07-10,134,False,4,230,265
5040,52800,2020-08-25,121,False,5,7599,26
3931,17050,2020-09-21,99,False,1,1331,29
3106,5000,2021-05-20,78,False,3,498,329
4330,39000,2021-10-09,41,False,3,116,15
11,4000,2021-11-21,102,False,1,74,2
890,8000,2021-10-07,54,False,2,20,95
2002,3000,2021-10-06,123,False,6,11208,213
2406,5500,2020-12-22,38,False,4,1070,252
4404,14400,2021-04-18,110,False,2,37,47
126,8000,2021-12-15,104,False,3,20,11
5885,18000,2020-10-16,45,False,4,11198,205
3379,3500,2021-11-16,135,False,4,6036,356
116,8000,2021-02-15,104,False,3,20,11
561,5000,2021-05-25,99,False,1,18,54
3095,5000,2021-02-16,78,False,3,2031,326
3253,5000,2021-08-14,129,False,1,239,346
2035,5000,2021-10-17,123,False,6,2031,215
3747,37500,2021-11-10,108,False,2,7331,313
3395,5000,2021-11-26,95,False,1,2031,358
5559,17050,2021-02-19,36,False,2,1331,314
4368,47000,2020-07-07,23,False,3,358,72
4843,54000,2020-04-13,141,False,6,8173,70
879,7500,2021-08-17,40,False,6,230,91
5693,15500,2021-06-22,12,False,6,974,71
4696,10000,2020-05-08,27,False,3,427,198
5013,24300,2021-10-12,121,False,5,1887,199
5198,10000,2021-03-13,85,False,6,732,200
6161,49800,2021-07-14,129,False,1,7344,19
1391,8000,2021-03-16,106,False,4,493,150
3599,18500,2020-06-15,115,False,6,1026,17
974,5000,2020-12-30,143,False,5,5503,108
1773,3500,2021-09-27,111,False,3,6036,189
4198,32000,2020-05-17,93,False,6,1942,15
4048,22500,2020-10-03,96,False,2,11198,16
716,6500,2020-10-17,89,False,3,126,74
762,5500,2020-05-24,96,False,2,17000,82
5260,38500,2021-01-04,88,False,1,1985,120
2126,5000,2021-12-15,118,False,4,239,223
84,5000,2021-07-28,145,False,3,239,9
5183,22400,2020-07-11,85,False,6,1942,140
2940,4500,2020-12-01,144,False,6,7334,307
2279,6500,2021-02-18,84,False,5,9730,236
732,5000,2021-03-18,89,False,3,498,78
295,7500,2021-11-20,97,False,5,230,28
4096,19000,2021-07-14,40,False,6,247,108
4087,14500,2021-02-17,137,False,4,565,110
2114,5000,2020-12-15,118,False,4,239,223
1539,3000,2021-12-19,64,False,4,11208,167
1069,8500,2021-09-16,41,False,3,1074,119
1831,9500,2021-10-17,121,False,5,76,196
3939,40250,2021-05-30,99,False,1,7342,224
1592,5000,2021-09-11,150,False,6,498,172
1555,5500,2021-11-05,64,False,4,1070,168
5267,34500,2020-04-15,88,False,1,14593,61
4082,27000,2020-02-14,137,False,4,1887,66
4502,20900,2021-09-21,74,False,1,247,62
6041,31050,2021-09-01,138,False,6,14593,68
1177,8000,2021-04-17,110,False,2,493,130
1581,3500,2021-06-11,150,False,6,6036,171
3733,21600,2021-07-21,108,False,2,1887,63
3301,5000,2021-03-20,130,False,6,239,351
5790,50700,2021-08-16,10,False,3,2993,64
3421,5000,2021-02-28,94,False,4,239,363
2720,8000,2021-11-30,80,False,6,20,284
764,5500,2020-07-24,96,False,2,17000,82
512,5500,2021-04-23,146,False,4,1070,50
3062,5000,2021-11-24,138,False,6,498,322
5323,31500,2021-10-31,32,False,5,1985,167
3408,5000,2021-12-03,132,False,1,2031,360
2359,5000,2020-09-08,91,False,2,18,247
2314,6500,2021-08-18,136,False,6,126,239
343,5000,2021-12-10,108,False,2,239,32
5237,38500,2020-07-28,88,False,1,623,320
19,5000,2021-07-28,102,False,1,2031,3
1302,5000,2020-07-26,126,False,6,5503,140
5,4000,2021-05-21,102,False,1,74,2
3615,12600,2020-05-28,115,False,6,960,193
6175,19000,2021-06-08,130,False,6,39,194
1861,6500,2021-01-20,83,False,3,126,199
2930,4000,2021-07-26,144,False,6,549,306
3298,5000,2020-12-20,130,False,6,239,351
2470,5500,2021-12-07,36,False,2,1070,258
1368,9500,2021-07-06,120,False,1,731,147
3569,31050,2021-09-14,104,False,3,14593,12
307,9500,2021-03-04,97,False,5,375,29
5631,20000,2020-11-11,131,False,6,512,13
5169,53400,2021-10-13,85,False,6,979,310
5836,13500,2021-02-11,147,False,4,537,309
3189,5000,2021-01-16,129,False,1,5503,338
1230,3000,2021-02-16,11,False,5,11208,135
4664,24150,2020-07-19,142,False,6,501,161
4541,18500,2021-09-25,117,False,6,1026,160
2884,4000,2021-08-23,147,False,4,74,301
597,5000,2021-02-09,125,False,4,18,60
3352,7500,2021-09-18,135,False,4,230,354
431,6500,2021-11-04,107,False,4,1068,42
575,9500,2021-11-11,99,False,1,76,57
4395,42500,2020-01-29,23,False,3,500,136
3879,39000,2020-12-16,146,False,4,116,172
422,5500,2021-08-10,107,False,4,1070,41
4401,15500,2021-02-26,110,False,2,1331,170
1040,4000,2021-07-18,79,False,1,74,114
6112,3300,2020-03-18,140,False,1,124,171
3057,7500,2021-12-29,98,False,2,230,320
761,7500,2021-07-11,96,False,2,230,81
4913,21000,2021-07-29,47,False,6,1164,164
594,5000,2020-11-09,125,False,4,18,60
1971,9500,2021-09-12,85,False,6,731,208
1010,5000,2020-12-13,143,False,5,18,111
40,6500,2020-10-28,22,False,1,9730,7
5363,18500,2020-08-08,92,False,4,1011,294
4539,20405,2020-06-24,117,True,6,673,307
3438,7000,2020-12-21,76,False,6,26758,366
1470,6500,2021-07-21,133,False,5,9730,158
735,5000,2021-06-18,89,False,3,498,78
2287,6500,2021-10-18,84,False,5,9730,236
4418,19000,2020-04-22,110,False,2,39,11
5825,59500,2021-10-13,147,False,4,1372,13
4569,41650,2021-10-10,126,False,6,1372,125
3631,57750,2020-04-20,9,False,6,11133,124
28,7000,2021-11-24,102,False,1,26758,4
3855,11500,2020-08-04,146,False,4,730,128
5929,21600,2020-04-01,46,False,4,1887,131
1127,3500,2020-06-30,23,False,3,6036,125
3046,6500,2021-08-18,98,False,2,1384,319
4352,46500,2021-11-23,148,False,1,7351,130
4153,30150,2021-06-02,54,False,2,73,129
726,5000,2020-09-18,89,False,3,498,78
5387,33500,2021-07-01,35,False,6,1029,252
4028,51000,2020-11-18,89,False,3,1970,253
5690,9600,2020-10-23,12,False,6,1871,249
3561,30195,2021-09-13,145,True,3,109,250
5436,42500,2020-01-23,136,False,6,500,248
804,5000,2021-11-09,137,False,4,2031,84
1469,6500,2021-06-21,133,False,5,9730,158
1584,3500,2021-09-11,150,False,6,6036,171
4195,44500,2020-10-20,93,False,6,979,135
1879,9500,2021-05-07,83,False,3,731,200
2991,3500,2020-08-26,46,False,4,6036,311
3227,6500,2021-08-26,129,False,1,9730,343
2381,4000,2020-10-26,38,False,4,74,250
3600,54000,2021-01-22,115,False,6,8173,191
3346,7500,2021-03-18,135,False,4,230,354
6285,14355,2021-08-11,132,True,1,1802,355
4645,36450,2020-08-27,106,False,4,233,354
1491,8000,2021-06-08,133,False,5,493,161
3764,27000,2020-11-02,116,False,3,1887,74
591,5000,2020-08-09,125,False,4,18,60
2339,6500,2021-11-01,19,False,5,1384,242
2567,4000,2021-12-07,131,False,6,74,271
1858,6500,2021-11-05,83,False,3,9730,198
1402,6500,2021-08-28,106,False,4,1384,151
1996,3000,2021-04-06,123,False,6,11208,213
5674,40150,2021-07-05,12,True,6,75,356
304,9500,2020-12-04,97,False,5,375,29
3398,5000,2021-04-01,132,False,1,239,359
2522,3000,2020-11-28,134,False,4,11208,264
212,5500,2021-05-21,122,False,6,1070,20
539,5500,2021-03-21,99,False,1,17000,53
5351,20000,2021-09-24,92,False,4,512,93
1109,9500,2021-06-20,148,False,1,375,123
4165,27600,2020-12-26,112,False,5,14593,96
6152,10500,2020-08-27,129,False,1,960,98
1604,9500,2021-03-04,150,False,6,76,173
3312,5000,2020-09-20,130,False,6,2031,352
3892,33750,2021-09-19,127,False,2,533,49
5420,36960,2020-04-04,136,True,6,434,46
2001,3000,2021-09-06,123,False,6,11208,213
4683,33550,2020-04-18,142,True,6,109,48
199,3000,2021-06-11,122,False,6,11208,19
88,5000,2021-11-28,145,False,3,239,9
3382,6500,2021-11-30,135,False,4,1068,357
4533,22400,2020-03-24,117,False,6,1942,251
331,8000,2021-02-27,108,False,2,20,31
4384,17500,2020-12-27,23,False,3,72,253
5144,20405,2021-06-02,28,True,4,673,249
6027,12500,2020-02-26,138,False,6,1121,250
1776,3000,2020-08-05,111,False,3,11208,190
1081,5500,2021-03-09,148,False,1,1070,120
3948,28050,2020-12-04,125,False,4,559,111
5096,3300,2021-01-30,83,False,3,124,109
3876,24400,2021-06-26,146,False,4,71,108
4666,37050,2021-01-17,142,False,6,127,110
3753,41200,2020-01-12,108,False,2,113,154
2464,5500,2021-06-07,36,False,2,1070,258
1080,5500,2021-02-09,148,False,1,1070,120
4007,8750,2020-03-26,89,False,3,427,162
4161,70200,2020-09-28,112,False,5,8173,164
2089,8500,2021-11-17,118,False,4,1074,220
5638,5600,2021-02-16,131,False,6,1871,12
158,3000,2021-06-26,115,False,6,11208,15
4270,46200,2021-02-20,79,True,1,472,13
311,9500,2021-07-04,97,False,5,375,29
3798,3300,2020-11-20,107,False,4,124,149
1250,5500,2021-11-15,74,False,1,17000,136
5205,30000,2020-06-05,123,False,6,533,151
5391,54000,2020-12-14,35,False,6,8173,150
2384,4000,2021-01-26,38,False,4,74,250
5253,31150,2021-08-06,88,False,1,979,233
5873,47000,2020-12-13,45,False,4,128,232
1456,6500,2020-05-21,133,False,5,9730,158
2429,8000,2021-06-14,36,False,2,20,254
4069,27600,2021-01-03,137,False,4,14593,45
6180,17050,2020-05-28,130,False,6,1331,172
2866,4000,2020-07-07,30,False,4,549,300
6360,34500,2021-10-10,100,False,3,14593,170
191,3000,2020-10-11,122,False,6,11208,19
530,7000,2021-07-03,127,False,2,26758,51
6328,5000,2021-06-12,76,False,6,733,50
5433,21600,2020-08-07,136,False,6,1887,49
5098,42000,2021-02-13,83,False,3,472,46
1903,8000,2021-10-10,28,False,4,20,201
396,4000,2021-08-10,107,False,4,74,39
1869,6500,2021-09-20,83,False,3,126,199
2660,8000,2021-04-03,139,False,4,20,279
2655,4000,2021-03-17,12,False,6,74,278
2617,6500,2021-05-10,86,False,4,1384,276
5006,25500,2021-05-28,87,False,1,559,351
5914,18000,2021-07-10,144,False,6,11198,353
5651,31350,2021-06-01,86,True,4,127,350
860,5000,2021-10-28,40,False,6,498,89
3058,4000,2021-10-03,98,False,2,549,321
1064,8500,2021-04-16,41,False,3,1074,119
1241,5500,2021-02-15,74,False,1,17000,136
3130,7000,2021-07-13,140,False,1,26758,331
1785,3000,2021-05-05,111,False,3,11208,190
635,5000,2021-06-27,125,False,4,2031,65
4836,18000,2021-04-24,150,False,6,11198,15
3851,32450,2020-10-20,146,True,4,59,16
796,5000,2021-11-01,96,False,2,239,83
4610,66000,2021-02-27,120,False,1,478,123
1833,9500,2021-12-17,121,False,5,76,196
4468,20250,2020-08-25,11,False,5,11198,120
1158,9500,2020-07-20,110,False,2,375,129
1953,3000,2021-02-27,85,False,6,11208,207
4113,18500,2021-08-20,54,False,2,1011,216
469,9500,2021-07-16,146,False,4,76,47
5438,17100,2021-08-22,136,False,6,247,214
5466,33500,2020-12-06,19,False,5,1029,213
5026,46750,2020-11-12,121,False,5,500,217
3518,51500,2020-10-14,102,False,1,19565,247
1236,3000,2021-08-16,11,False,5,11208,135
2911,8000,2021-05-24,69,False,2,20,305
4093,5600,2020-07-07,137,False,4,1871,247
5819,44200,2020-03-03,147,False,4,25076,245
1995,3000,2021-03-06,123,False,6,11208,213
5042,41650,2020-07-19,121,False,5,1372,255
5962,22400,2020-09-12,44,False,6,1942,256
121,8000,2021-07-15,104,False,3,20,11
3456,4000,2021-01-24,100,False,3,74,367
4445,59400,2021-11-18,11,False,5,8173,260
3563,17545,2021-08-01,104,True,3,1802,258
5830,12500,2021-05-14,147,False,4,1121,259
1406,6500,2021-12-28,106,False,4,1384,151
4673,59400,2021-10-08,142,False,6,8173,92
1159,9500,2020-08-20,110,False,2,375,129
6353,28800,2020-06-15,100,False,3,1942,94
3155,8500,2021-01-10,129,False,1,1074,334
4001,33750,2021-11-23,77,False,3,533,98
1331,8500,2021-08-07,126,False,6,1074,142
411,5000,2021-08-05,107,False,4,18,40
3112,5000,2021-11-20,78,False,3,498,329
4907,38500,2020-03-18,47,False,6,1985,279
5882,15950,2021-03-29,45,False,4,1802,281
5602,22400,2020-07-07,134,False,4,1942,61
812,7000,2021-09-21,40,False,6,26758,85
3824,8050,2020-11-28,101,False,2,730,62
5627,53900,2020-12-29,131,True,6,21,68
5686,49800,2021-10-25,12,False,6,7344,67
4084,42500,2020-11-26,137,False,4,500,60
5592,15500,2020-03-18,36,False,2,974,63
670,5000,2021-07-28,125,False,4,5503,68
4428,23600,2021-06-10,81,False,4,59,64
6208,47450,2021-07-28,135,False,4,2155,155
855,8000,2021-10-03,40,False,6,20,88
1157,6500,2021-12-28,110,False,2,9730,128
866,4000,2021-07-26,40,False,6,549,90
2315,6500,2021-09-18,136,False,6,126,239
1381,9500,2021-11-12,106,False,4,375,149
1484,8000,2020-11-08,133,False,5,493,161
5090,31050,2020-08-11,83,False,3,1262,334
2022,5000,2020-09-17,123,False,6,2031,215
2984,5000,2021-07-19,46,False,4,498,310
1538,3000,2021-11-19,64,False,4,11208,167
5944,13000,2020-10-29,46,False,4,15,345
4450,10000,2021-10-24,11,False,5,427,340
1348,3500,2020-10-25,120,False,1,6036,146
2811,6500,2021-09-18,10,False,3,126,292
2131,6500,2021-04-04,88,False,1,126,224
6182,22400,2020-03-11,130,False,6,1020,341
1148,7500,2021-10-14,110,False,2,230,126
1207,5500,2021-08-22,81,False,4,17000,133
365,5500,2021-02-28,116,False,3,1070,36
2317,6500,2021-11-18,136,False,6,126,239
6295,6500,2020-02-26,94,False,4,733,253
3633,33950,2020-12-24,9,False,6,132,249
377,5500,2021-04-25,107,False,4,17000,38
5797,56500,2020-01-30,119,False,4,327,248
1687,7500,2021-12-27,47,False,6,230,180
4240,46000,2021-03-18,143,False,5,7342,304
5773,33550,2021-08-31,10,True,3,109,303
274,7000,2021-04-02,97,False,5,26758,26
4265,18500,2021-07-12,79,False,1,1011,37
2284,6500,2021-07-18,84,False,5,9730,236
4551,33500,2020-08-29,117,False,6,73,34
2015,5000,2021-10-26,123,False,6,498,214
382,4000,2020-06-10,107,False,4,74,39
616,5500,2021-01-25,125,False,4,1070,61
1872,6500,2021-12-20,83,False,3,126,199
5483,17545,2020-03-22,91,True,2,1802,235
3985,62150,2021-03-17,77,False,3,327,14
4670,22200,2021-11-12,142,False,6,1011,15
3145,9500,2021-06-06,129,False,1,375,333
1446,6500,2021-09-18,27,False,3,9730,156
2014,5000,2021-09-26,123,False,6,498,214
1532,3000,2021-05-19,64,False,4,11208,167
4247,54000,2021-08-31,143,False,5,8173,180
1378,9500,2021-08-12,106,False,4,375,149
1262,6500,2021-12-04,74,False,1,9730,137
806,7000,2021-03-21,40,False,6,26758,85
4102,9600,2020-12-14,40,False,6,1871,113
3923,24400,2021-03-12,99,False,1,71,115
433,9500,2021-10-23,107,False,4,731,43
3426,4000,2021-11-27,94,False,4,74,364
543,5500,2021-07-21,99,False,1,17000,53
2255,5000,2020-10-19,35,False,6,9630,235
2109,5000,2020-07-15,118,False,4,239,223
3256,5000,2021-11-14,129,False,1,239,346
5834,10000,2020-01-08,147,False,4,38,182
1766,5500,2021-06-01,111,False,3,1070,188
2398,5000,2021-12-19,38,False,4,239,251
3441,7000,2021-03-21,76,False,6,26758,366
1682,7500,2021-07-27,47,False,6,230,180
2203,9500,2021-02-22,92,False,4,375,231
1516,9500,2021-12-18,124,False,3,731,164
1925,4500,2021-10-20,28,False,4,7334,204
6033,47000,2020-05-07,138,False,6,358,289
5200,48000,2020-04-14,90,False,4,434,288
5569,25500,2020-06-09,36,False,2,559,286
1433,8000,2021-12-30,27,False,3,493,155
3834,50600,2020-07-18,101,True,2,7342,287
836,5500,2021-10-23,40,False,6,1070,87
3817,19000,2021-03-28,101,False,2,39,216
859,5000,2021-09-28,40,False,6,498,89
5160,4400,2021-09-11,28,True,4,733,214
3818,19600,2020-10-24,101,False,2,1266,213
2994,3500,2020-11-26,46,False,4,6036,311
2294,3000,2021-03-09,136,False,6,11208,237
3241,5000,2020-08-14,129,False,1,239,346
1426,4000,2021-09-23,142,False,6,549,154
2361,5000,2020-11-08,91,False,2,18,247
2708,5000,2020-09-23,80,False,6,9630,283
413,5000,2021-10-05,107,False,4,18,40
5531,51500,2021-07-31,38,False,4,113,177
5480,12500,2021-05-17,19,False,5,1121,176
5259,63700,2020-11-09,88,False,1,21,175
131,6500,2021-02-05,104,False,3,126,12
1407,8500,2021-11-18,142,False,6,1074,152
297,9500,2020-05-04,97,False,5,375,29
5849,62150,2021-09-29,45,False,4,327,41
3162,8500,2021-08-10,129,False,1,1074,334
2986,5000,2021-09-19,46,False,4,498,310
3772,29050,2020-12-04,116,False,3,7344,44
5656,19000,2021-08-30,86,False,4,39,14
4875,34500,2021-04-23,103,False,1,1262,15
5070,9000,2021-06-01,82,False,4,38,16
3919,38000,2020-08-28,99,False,1,622,237
6066,20900,2020-08-30,113,False,4,247,241
1473,6500,2021-10-21,133,False,5,9730,158
5114,50700,2020-03-19,83,False,3,2993,238
6019,41200,2020-09-12,138,False,6,113,239
602,5000,2021-07-09,125,False,4,18,60
2435,8000,2021-12-14,36,False,2,20,254
2724,9500,2021-02-11,80,False,6,375,285
941,3000,2021-09-07,112,False,5,11208,100
605,5000,2021-10-09,125,False,4,18,60
6206,22400,2020-05-04,135,False,4,1020,111
4262,50600,2021-06-07,79,True,1,7342,109
3060,4000,2021-12-03,98,False,2,549,321
2821,5000,2021-04-25,10,False,3,5503,293
3437,7000,2020-11-21,76,False,6,26758,366
5178,15500,2021-08-07,85,False,6,974,113
5474,31050,2021-10-13,19,False,5,14593,115
3236,5000,2021-08-04,129,False,1,498,345
3285,6500,2021-05-07,130,False,6,9730,350
4858,20000,2020-12-14,141,False,6,512,133
5213,12500,2021-09-23,123,False,6,1121,310
4407,23595,2021-03-20,110,True,2,231,309
2713,5000,2021-02-23,80,False,6,9630,283
5874,51000,2021-04-28,45,False,4,1970,312
4896,49800,2021-07-14,47,False,6,6801,31
4861,41500,2021-07-16,141,False,6,7344,32
4587,34450,2021-10-18,126,False,6,673,19
6115,48180,2020-08-09,140,True,1,75,20
489,9500,2020-12-28,146,False,4,375,49
1481,7500,2021-10-28,133,False,5,230,160
5969,31050,2020-08-29,44,False,6,1262,302
3775,37950,2020-11-01,116,False,3,1262,304
4794,21000,2021-01-31,150,False,6,866,303
2082,3000,2021-06-28,118,False,4,11208,219
2341,5000,2021-04-29,19,False,5,498,243
1239,3000,2021-11-16,11,False,5,11208,135
4520,15500,2021-08-14,74,False,1,974,180
4835,9200,2020-05-28,150,False,6,12517,183
4085,41500,2021-06-08,137,False,4,6801,331
3987,8050,2021-09-26,77,False,3,730,167
4964,43800,2021-05-06,111,False,3,75,166
5494,52800,2020-03-05,91,False,2,7599,168
5526,18000,2020-06-16,38,False,4,37,169
4504,12000,2021-11-02,74,False,1,38,165
6020,5250,2020-07-22,138,False,6,40,184
4466,28000,2020-11-01,11,False,5,1020,185
907,4000,2021-09-20,54,False,2,549,97
2639,7000,2021-07-15,12,False,6,26758,277
3607,66000,2020-05-10,115,True,6,472,81
4232,27300,2020-03-23,143,False,5,1164,83
4845,57500,2020-02-20,141,False,6,7342,80
1017,5000,2021-07-13,143,False,5,18,111
3463,4000,2021-08-24,100,False,3,74,367
6049,4000,2020-12-23,113,False,4,121,168
816,6500,2021-06-21,40,False,6,9730,86
3306,5000,2021-08-20,130,False,6,239,351
2915,8000,2021-09-24,69,False,2,20,305
5581,51000,2021-02-14,36,False,2,1970,226
3029,5000,2021-12-22,44,False,6,18,316
802,5000,2021-09-09,137,False,4,2031,84
3550,70200,2021-01-12,145,False,3,8173,10
4974,10000,2020-04-27,111,False,3,427,189
6172,75075,2021-10-19,130,True,6,11133,190
2170,3000,2021-01-04,149,False,1,11208,227
5024,14300,2021-04-08,121,False,5,15,191
5489,9600,2020-10-04,91,False,2,1871,50
4644,55000,2021-01-17,106,False,4,478,49
5226,10000,2020-01-07,118,False,4,732,46
4746,17550,2020-12-04,124,False,3,537,47
2423,8000,2020-12-14,36,False,2,20,254
3792,20150,2020-06-17,107,False,4,1331,74
924,5000,2021-08-08,54,False,2,239,98
2796,6500,2020-06-18,10,False,3,126,292
3685,31150,2020-03-27,97,False,5,979,73
2180,3000,2021-11-04,149,False,1,11208,227
